user_id,monthly_income,monthly_expenses,monthly_savings,emergency_fund_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
370,82534,39647,42887,259439.50884198767,179917,51.962827440812276,217.99137325223543,6.5437361929524975,100.0,0.0,100.0,70.0
371,229004,149707,79297,7648.077576896038,191533,34.62690608024314,83.63740371347225,0.05108697373466864,69.25381216048628,16.362596286527747,0.8514495622444773,32.86573861882618
372,115418,102790,12628,519552.8995363467,163038,10.941101041432013,141.2587291410352,5.054508216133347,21.882202082864026,0.0,84.24180360222245,34.025421913812345
373,243617,174674,68943,754571.2497318987,132079,28.299749196484647,54.215838796143125,4.319883037726844,56.599498392969295,45.784161203856875,71.99805062878073,57.974462906979
374,242053,131113,110940,19328.907895391258,173279,45.832937414533184,71.58721437040649,0.14742174990573975,91.66587482906637,28.412785629593515,2.457029165095663,45.9272943700333
375,184353,105253,79100,532682.8169442195,91357,42.90681464364561,49.555472381789286,5.060975145071585,85.81362928729122,50.444527618210714,84.34958575119308,74.76368572573762
376,197732,89227,108505,669008.6898451746,83807,54.87478000525965,42.3841361034127,7.497827897891608,100.0,57.6158638965873,100.0,87.2847591689762
377,216611,93991,122620,226302.93296718565,181264,56.6083901556246,83.68180747976788,2.40770853557453,100.0,16.318192520232117,40.128475592908835,56.93400043394228
378,251467,109055,142412,507908.7962761879,20953,56.6324806038168,8.332306028226368,4.657363681410186,100.0,91.66769397177363,77.6227280235031,90.78712659858301
379,247991,104868,143123,731170.5743006992,168639,57.712981519490626,68.00206459105371,6.97229444921901,100.0,31.99793540894629,100.0,79.5993806226839
380,155374,137418,17956,824125.2433155938,87266,11.556631096579865,56.16512415204603,5.997214653943398,23.11326219315973,43.83487584795397,99.9535775657233,52.38184090136707
381,192499,149982,42517,29500.759234591747,123786,22.086867983729785,64.30474963506305,0.1966953316704121,44.17373596745957,35.69525036493695,3.2782555278402015,29.361546154816974
382,215136,120864,94272,472474.96452055615,93106,43.81972333779563,43.27774059199762,3.909145523237326,87.63944667559126,56.72225940800238,65.15242538728877,71.61818410882384
383,67082,49751,17331,177472.84435959684,26029,25.835544557407353,38.80176500402492,3.5672216510139867,51.671089114814706,61.19823499597508,59.45369418356644,56.86401439978833
384,184097,165422,18675,563998.1070278329,137612,10.144108812202262,74.74972433010858,3.409450417887783,20.288217624404524,25.250275669891423,56.82417363146305,32.737621840168146
385,137768,66378,71390,422062.94581538247,75932,51.81900005806863,55.11584693107253,6.358476389999435,100.0,44.88415306892747,100.0,83.46524592067824
386,188554,96235,92319,63423.51939872497,78797,48.961570690624434,41.79015030177031,0.6590483649267416,97.92314138124887,58.20984969822969,10.984139415445693,59.92745328660216
387,92307,67130,25177,146751.29637911834,175485,27.275287897992566,190.1101758263187,2.1860762159856746,54.55057579598513,0.0,36.434603599761246,32.75061139832243
388,284459,118235,166224,691693.7309490697,170286,58.43513476458821,59.863108567491274,5.850160535789485,100.0,40.136891432508726,97.5026755964914,81.29187010870004
389,252943,209608,43335,1617369.657212911,99986,17.132318348402606,39.52906386023729,7.716163778161668,34.26463669680521,60.47093613976271,100.0,61.8471355206509
390,234488,145652,88836,363491.4505567739,12857,37.88509433318549,5.483009791545836,2.4956159239610436,75.77018866637098,94.51699020845416,41.593598732684065,71.14125214888986
391,281531,214586,66945,1280369.448509412,179362,23.778908894579992,63.70950268354106,5.966696096247714,47.557817789159984,36.29049731645894,99.4449349374619,59.74375679184024
392,66431,55407,11024,316894.37036388746,26385,16.594662130631782,39.71790278634975,5.71939232161798,33.189324261263565,60.28209721365025,95.32320536029967,59.9573204766904
393,209230,133021,76209,578090.9684718882,21563,36.423553027768484,10.305883477512785,4.345862446319665,72.84710605553697,89.69411652248722,72.43104077199442,77.77638961055928
394,210413,105595,104818,77012.11491553448,139783,49.815363119198906,66.43268239129712,0.7293159232495333,99.63072623839781,33.56731760870288,12.155265387492221,53.56906539421765
395,245390,153821,91569,652637.1455813927,170182,37.315701536329925,69.35164432128448,4.242835149826049,74.63140307265985,30.648355678715518,70.71391916376749,60.261243681808836
396,232860,108424,124436,28212.94788127598,44859,53.43811732371382,19.264364854418965,0.26020943593001533,100.0,80.73563514558103,4.336823932166922,65.52173772332438
397,224697,159158,65539,1014202.2572574902,68760,29.167723645620548,30.60120962896701,6.3722983278094105,58.335447291241096,69.39879037103299,100.0,74.15381602780633
398,87837,40286,47551,40345.87859737557,79083,54.13550098477863,90.03381263021278,1.0014863376204035,100.0,9.966187369787221,16.691438960340058,47.997287899038184
399,222099,136624,85475,219171.92208565443,74744,38.48508998239524,33.65346084403802,1.6041978136026938,76.97017996479047,66.34653915596198,26.73663022671156,58.71302280071826
400,292859,126545,166314,589164.5684420607,49268,56.78978621111184,16.823112829040596,4.65577121531519,100.0,83.1768871709594,77.59618692191984,88.23192222786378
401,271809,217115,54694,539073.8936935337,85708,20.122218175262777,31.532436379957986,2.48289567138859,40.244436350525554,68.46756362004201,41.381594523143164,49.052521983165775
402,231184,93816,137368,54373.41780267469,161087,59.4193369783376,69.67913004360163,0.579575102356471,100.0,30.32086995639837,9.659585039274516,51.99413649870186
403,200081,128045,72036,614637.0486714899,157215,36.00341861546074,78.5756768508754,4.80016438495443,72.00683723092148,21.424323149124604,80.00273974924049,59.230853761878116
404,46154,34499,11655,237386.90064504292,20581,25.252415825280583,44.59201802660658,6.880979177513636,50.504831650561165,55.40798197339342,100.0,66.8243272522425
405,223720,93919,129801,361029.85583606426,46167,58.01939924906133,20.636062935812625,3.844055578062631,100.0,79.36393706418738,64.06759296771052,83.02945900956936
406,246376,128367,118009,1013239.3368793904,169631,47.897928369646394,68.85045621326753,7.8933007461371725,95.79585673929279,31.149543786732465,100.0,77.66320583173686
407,285198,185220,99978,915958.440883216,48787,35.05564555151158,17.106361194678783,4.945245874544952,70.11129110302316,82.89363880532122,82.42076457574919,77.63883745553039
408,75488,51318,24170,4011.362782861336,194555,32.01833403984739,257.72970538363717,0.07816677935346927,64.03666807969478,0.0,1.3027796558911544,26.00550112864526
409,162720,107209,55511,75360.63605454752,176076,34.11442969518191,108.20796460176992,0.7029319931586668,68.22885939036382,0.0,11.715533219311114,30.806203721938864
410,254941,106208,148733,66765.32020672354,50069,58.34016497934817,19.639445989464228,0.628627977240166,100.0,80.36055401053576,10.477132954002766,67.25130608936155
411,92326,43056,49270,195488.3101019972,50861,53.36524922557027,55.08849078266144,4.540326786092465,100.0,44.91150921733856,75.67211310154109,76.1750866956639
412,115897,92751,23146,148513.08243160305,9078,19.971181307540316,7.832817070329689,1.6012019539584808,39.94236261508063,92.1671829296703,26.68669923264135,51.63310969472575
413,196075,88681,107394,451514.167678234,180858,54.77189850822389,92.23919418589826,5.091441996349094,100.0,7.760805814101744,84.85736660581823,67.78545172597599
414,172997,120646,52351,595127.0110670404,125150,30.261218402631258,72.34229495309167,4.932836654899793,60.522436805262515,27.657705046908333,82.21394424832988,57.17046951067647
415,197087,108283,88804,810131.6653285711,102215,45.058273757274705,51.8628828892824,7.481614522395677,90.11654751454941,48.1371171107176,100.0,80.48775413903505
416,197361,140649,56712,881500.9838476973,61550,28.73516044203262,31.1865059459569,6.267381807532917,57.47032088406524,68.8134940540431,100.0,73.63217656983903
417,64826,41631,23195,220084.81875932883,98511,35.78039675438867,151.96217567025576,5.2865609463940055,71.56079350877734,0.0,88.10934910656675,55.05712213548097
418,237507,165955,71552,1040647.451221018,33662,30.126269962569523,14.1730559520351,6.270660427350896,60.25253992513905,85.8269440479649,100.0,79.8490991844451
419,138818,58355,80463,76561.5177051369,36877,57.962944286763964,26.564998775374953,1.311995847915978,100.0,73.43500122462504,21.8665974652663,68.5904796069674
420,151562,115552,36010,548436.2749563021,110091,23.75925363877489,72.63760045393964,4.74622918648143,47.51850727754978,27.36239954606036,79.10381977469049,50.94726870724517
421,296908,189914,106994,935504.2428411128,162962,36.03607851590392,54.88636210543333,4.9259361755379425,72.07215703180783,45.11363789456667,82.09893625896571,66.99263505878285
422,191094,121362,69732,722617.56766988,28380,36.49094163082044,14.851329712078872,5.954232524759645,72.98188326164087,85.14867028792114,99.23720874599408,84.50851701483091
423,150198,92646,57552,32360.62351964948,20049,38.31742100427436,13.348380138217554,0.3492932616588896,76.63484200854872,86.65161986178245,5.821554360981493,58.39588907024867
424,246789,187461,59328,342610.83411765273,2920,24.03996936654389,1.183196982037287,1.8276379306503898,48.07993873308778,98.81680301796271,30.460632177506497,58.01520605187587
425,262266,190185,72081,303599.84823967575,176572,27.48392853057583,67.32553971921637,1.596339607433161,54.96785706115166,32.674460280783634,26.605660123886015,39.771178945861564
426,275612,167902,107710,273449.6034081858,161099,39.08030129312222,58.451373670232066,1.6286262427379412,78.16060258624444,41.548626329767934,27.14377071229902,51.87196014711786
427,297840,248439,49401,1445257.2521893743,132028,16.58642224012893,44.328498522696755,5.817352558130464,33.17284448025786,55.671501477303245,96.95587596884107,59.05735102594643
428,271447,166328,105119,460309.40352281,25963,38.72542337914952,9.564666398965544,2.7674799403757038,77.45084675829904,90.43533360103446,46.124665672928394,71.94833848550847
429,141757,126705,15052,40656.28078334874,116400,10.618170531261242,82.1123471856769,0.3208735312998598,21.236341062522484,17.887652814323104,5.347892188330997,15.465199925805223
430,120818,83284,37534,292237.1725742868,162932,31.066562929364828,134.85738879968216,3.5089233535167237,62.133125858729656,0.0,58.48205589194539,42.397867111075485
431,71585,46053,25532,321790.0830669977,26017,35.66668994901166,36.344206188447295,6.9873859046532845,71.33337989802332,63.655793811552705,100.0,77.63009010267514
432,247779,151358,96421,335200.8138712235,17778,38.91411297971176,7.174942186383834,2.2146223778804126,77.82822595942352,92.82505781361617,36.91037296467354,70.05191961725632
433,216313,185203,31110,312122.15512333176,179436,14.381937285322657,82.95201860267298,1.6852975120453328,28.763874570645314,17.04798139732702,28.088291867422218,25.046431807682897
434,269905,193192,76713,1133052.5682116237,158562,28.422222633889703,58.74733702599063,5.864904179322248,56.844445267779406,41.25266297400937,97.74840298870413,64.43809789592581
435,298841,226495,72346,1647130.5661453148,142633,24.208860230021987,47.72872530877624,7.272260165325128,48.417720460043974,52.27127469122376,100.0,65.04847059138471
436,278507,163323,115184,669774.8252786217,26916,41.357667850359235,9.664389045876764,4.100921641646441,82.71533570071847,90.33561095412324,68.34869402744069,80.69142577475657
437,104324,45335,58989,158551.14321608664,181749,56.544035888194465,174.21590429814808,3.497323110534612,100.0,0.0,58.2887185089102,57.48661555267306
438,136059,81976,54083,388840.6299568812,35046,39.74966742369119,25.7579432452098,4.743347198654255,79.49933484738239,74.2420567547902,79.05578664423759,77.78908695866129
439,218136,159525,58611,121572.73645169409,101520,26.86901749367367,46.539773352404005,0.7620920636370104,53.73803498734734,53.460226647595995,12.701534393950173,41.343742307402785
440,165818,92207,73611,294358.6364437168,64674,44.39264736035895,39.00300329276677,3.1923675690968887,88.7852947207179,60.99699670723323,53.20612615161481,69.77505474594157
441,295204,119414,175790,562117.6495818804,86475,59.54865110228859,29.293302258776983,4.707301066724844,100.0,70.70669774122302,78.45501777874739,84.74851465599113
442,101367,60650,40717,115005.91626896472,118154,40.16790474217448,116.56061637416516,1.8962228568666895,80.33580948434896,0.0,31.60371428111149,41.615438078073026
443,223305,97528,125777,132449.1917390214,120585,56.32520543651061,54.00013434540203,1.358063240700326,100.0,45.99986565459797,22.634387345005432,60.59027589988102
444,116619,94979,21640,327402.12887899735,79530,18.55615294248793,68.19643454325625,3.4471001892944475,37.11230588497586,31.803565456743755,57.45166982157413,41.62149293748571
445,194571,146587,47984,195889.3772278123,71635,24.661434643394955,36.816894604026295,1.3363352632075989,49.32286928678991,63.183105395973705,22.272254386793314,45.36575564954607
446,147803,61831,85972,364259.78394818894,15563,58.16661366819348,10.529556233635311,5.891216120525124,100.0,89.4704437663647,98.1869353420854,96.29721373253503
447,132324,104654,27670,590571.3917297485,79671,20.910794716000122,60.20903237507935,5.643084752897629,41.821589432000245,39.79096762492065,94.05141254829381,56.881349824764435
448,156891,130550,26341,582921.6766758304,181180,16.789363315932718,115.48144890401618,4.465121996750903,33.578726631865436,0.0,74.41869994584839,35.75710063650069
449,74707,39958,34749,18248.612764934744,178686,46.51371357436385,239.18240593250965,0.4566948487145188,93.0274271487277,0.0,7.611580811908647,39.49444510306367
450,262500,227929,34571,71740.27104826189,170102,13.169904761904764,64.8007619047619,0.3147483253480772,26.339809523809528,35.1992380952381,5.245805422467953,22.669436864835628
451,172130,107770,64360,805149.6851118585,160928,37.39034450705862,93.49212804275838,7.471000140223239,74.78068901411724,6.507871957241619,100.0,61.86463719281939
452,180272,124808,55464,687150.7785846243,172307,30.766841217715452,95.58167657761605,5.5056629269327635,61.533682435430904,4.418323422383949,91.76104878221273,53.467284635551366
453,288500,184625,103875,1013174.3460468675,196733,36.0051993067591,68.19168110918544,5.487741887863873,72.0103986135182,31.80831889081456,91.46236479773121,65.78536455197101
454,166945,93750,73195,729823.3110527599,146470,43.843780885920516,87.73548174548505,7.784781984562772,87.68756177184103,12.264518254514954,100.0,68.7543801850909
455,160030,84353,75677,352075.9569912359,9110,47.289258264075485,5.692682622008373,4.173840373089705,94.57851652815097,94.30731737799162,69.56400621816175,86.9928036901064
456,276971,184496,92475,185590.44769823583,104061,33.38797202595217,37.571081448960356,1.0059320944531904,66.77594405190435,62.428918551039644,16.765534907553175,50.46871365833959
457,72556,34229,38327,257352.7332629109,135542,52.824025580241475,186.81018799272286,7.518558335414733,100.0,0.0,100.0,70.0
458,161863,143241,18622,107603.45944313664,154268,11.504791088760248,95.30776026639812,0.7512057263153472,23.009582177520496,4.69223973360188,12.520095438589122,14.367533422665499
459,145823,75431,70392,581329.7195718042,48320,48.272220431619154,33.1360622124082,7.706774662563192,96.54444086323831,66.8639377875918,100.0,88.67695768157286
460,218486,194303,24183,581815.8779645051,186481,11.068443744679293,85.35146416704045,2.9943741371183417,22.136887489358585,14.648535832959553,49.90623561863903,28.22118643122301
461,68625,48649,19976,338170.8687192413,110448,29.108925318761386,160.94426229508196,6.951239875829746,58.21785063752277,0.0,100.0,53.287140255009106
462,265867,121382,144485,772485.1194980225,161731,54.3448415937292,60.83154359134454,6.364082973571225,100.0,39.16845640865546,100.0,81.75053692259664
463,141376,71796,69580,378442.72976659087,19508,49.21627433227705,13.798664554096876,5.271083761861258,98.4325486645541,86.20133544590313,87.85139603102095,91.58883890889886
464,213359,154816,58543,132018.45264129512,36059,27.43873002779353,16.90062289380809,0.8527442424639257,54.87746005558706,83.09937710619191,14.212404041065426,51.14451836641202
465,240641,216506,24135,83505.56548434835,5704,10.02946297596835,2.3703358945483104,0.3856963108844482,20.0589259519367,97.6296641054517,6.428271848074137,39.24095116683243
466,231648,139788,91860,973767.0665259582,158280,39.65499378367178,68.327807708247,6.966027602698073,79.30998756734355,31.672192291753007,100.0,71.22565271446332
467,158516,108346,50170,640064.1442043538,156995,31.64980191274067,99.04047540942238,5.907593674010612,63.29960382548134,0.9595245905776153,98.45989456684353,55.14566727741888
468,297633,179195,118438,468821.6590905965,4114,39.79330248997927,1.3822392006262747,2.6162652925059096,79.58660497995854,98.61776079937373,43.60442154176516,74.50129669432508
469,236037,200793,35244,1410195.1959790825,156498,14.931557340586432,66.30231700962138,7.023129272330621,29.863114681172863,33.697682990378624,100.0,52.05455076958273
470,57772,46732,11040,44940.87660463419,115142,19.10960326801911,199.3041611853493,0.9616724429648675,38.21920653603822,0.0,16.027874049414457,20.096044829239624
471,131736,74324,57412,374717.0800865225,126969,43.58110159713366,96.38139916196027,5.041669986633154,87.16220319426732,3.6186008380397254,84.02783311055256,61.15881146228462
472,274182,186915,87267,568849.1921333871,162396,31.828128761187823,59.229271068122635,3.0433576338623816,63.65625752237565,40.770728931877365,50.722627231039695,52.910509857825375
473,143896,100474,43422,438618.7554775536,96546,30.175960415855897,67.09429032078724,4.365495107963787,60.351920831711794,32.90570967921276,72.75825179939646,55.839956776267485
474,193515,78825,114690,370201.1128763458,191305,59.266723509805445,98.85796966643413,4.696493661609208,100.0,1.1420303335658701,78.27489436015345,63.82507740811579
475,65537,41402,24135,125791.12696784378,6471,36.82652547415963,9.873811739933167,3.0382862414338385,73.65305094831926,90.12618826006684,50.63810402389731,71.69050806451695
476,206703,170237,36466,1245095.0541282431,195804,17.64173717846379,94.72721731179519,7.313892127611759,35.28347435692758,5.272782688204813,100.0,45.69522454923248
477,41177,18713,22464,22304.676806162028,53551,54.55472715350803,130.0507564902737,1.1919348477615577,100.0,0.0,19.86558079602596,45.959674238807786
478,182628,95520,87108,364271.61420745216,73770,47.696957750180694,40.39358696366384,3.813563800329273,95.39391550036139,59.60641303633616,63.55939667215454,75.10730911269177
479,262127,176858,85269,1056727.563234795,158059,32.52965165740271,60.29863386831574,5.975005729086583,65.05930331480542,39.70136613168426,99.58342881810971,67.80915981086036
480,118714,78424,40290,515963.0518184717,64106,33.9387098404569,54.00037063867783,6.579147350536465,67.8774196809138,45.99962936132217,100.0,70.95085668076217
481,278582,236337,42245,134769.32147221817,39310,15.164296329267504,14.110746566540552,0.5702421604413113,30.32859265853501,85.88925343345944,9.504036007355188,40.749423895658396
482,96088,69889,26199,212504.2188408987,45379,27.26563150445425,47.22650070768462,3.0405960714976423,54.5312630089085,52.77349929231538,50.67660119162737,52.84753534874623
483,249684,159695,89989,248559.93136861312,46413,36.04115602121081,18.588696111885422,1.5564665854824078,72.08231204242162,81.41130388811457,25.94110975804013,61.038648910815056
484,177084,125495,51589,525156.1400911285,167450,29.1325020894039,94.55964401075197,4.184677796654277,58.2650041788078,5.440355989248033,69.74462994423796,45.861497451568916
485,213724,171302,42422,738875.2401361956,121999,19.848964084520222,57.082498923845705,4.313290213402036,39.697928169040445,42.917501076154295,71.88817022336727,50.32087265747265
486,154793,109154,45639,625365.6855532677,176048,29.48389139043755,113.73124107679288,5.7292053937855485,58.9677827808751,0.0,95.48675656309248,52.23314008127778
487,214668,130255,84413,127010.18470083283,114014,39.322581847317714,53.11178191439805,0.9750887466955804,78.64516369463543,46.88821808560195,16.251479111593007,50.39997463701266
488,215211,105608,109603,443691.63697848713,3654,50.92815887663734,1.6978686033706454,4.201307069336481,100.0,98.30213139662935,70.02178448894135,90.49717476567122
489,260094,117936,142158,535252.271473235,137513,54.656393457749886,52.870500665144135,4.538497757031228,100.0,47.129499334855865,75.6416292838538,76.8313385856129
490,159735,140800,18935,544665.8164653232,100102,11.854008201083044,62.66754311828967,3.868365173759398,23.708016402166088,37.33245688171033,64.47275289598996,40.02476949417652
491,99189,66963,32226,23256.267500458045,144745,32.48948976196957,145.9284799725776,0.3473002628385533,64.97897952393915,0.0,5.7883377139758885,27.728093123768424
492,247738,99415,148323,507402.3938715255,165140,59.870912011883526,66.65913182475035,5.103881646346381,100.0,33.34086817524965,85.06469410577301,75.5216686843068
493,259861,181063,78798,1149741.142251579,81929,30.323134291024818,31.52800920492109,6.349950803044129,60.646268582049636,68.47199079507891,100.0,74.80010467134352
494,167959,101701,66258,683317.8749027866,119503,39.44891312760853,71.15010210825261,6.718890422933763,78.89782625521705,28.84989789174739,100.0,70.21409986961103
495,286832,148703,138129,928531.885546464,110641,48.156760751938414,38.573450661014114,6.2442041219508955,96.31352150387683,61.426549338985886,100.0,86.9533734032465
496,145111,117729,27382,399090.2469105216,36041,18.869692855813824,24.836849032809365,3.3899060291901026,37.73938571162765,75.16315096719063,56.49843381983505,54.59422972075876
497,128920,57726,71194,288103.22701023886,199648,55.22339435308719,154.86192987899472,4.990874597412585,100.0,0.0,83.18124329020975,64.95437298706292
498,279030,193452,85578,260021.47613327453,17633,30.669820449414043,6.319392180052325,1.3441136619589074,61.33964089882809,93.68060781994768,22.40189436598179,59.36060701531007
499,265952,135201,130751,103525.62896705107,77231,49.16338286608109,29.03945072795091,0.7657164441612937,98.32676573216219,70.9605492720491,12.761940736021563,64.44745329528607
500,108388,78146,30242,379535.7643535509,23711,27.901612724655866,21.87603793777909,4.856752288710246,55.80322544931173,78.12396206222091,80.9458714785041,70.0422402419422
501,131658,67932,63726,212440.20891082735,188856,48.40267967005423,143.44437861732672,3.127247967244117,96.80535934010847,0.0,52.12079945406861,54.358383572263975
502,47421,22329,25092,49041.6746525504,4358,52.91326627443538,9.190021298580797,2.196322032001003,100.0,90.8099787014192,36.60536720001672,78.22460377043078
503,105108,77561,27547,274700.56528309523,31910,26.208281006203144,30.359249533812836,3.5417357342362172,52.41656201240629,69.64075046618717,59.02892890393695,59.567528615999755
504,166888,124534,42354,987560.5913576664,160443,25.37869709026413,96.13812856526532,7.930047949617506,50.75739418052826,3.861871434734681,100.0,51.46151910263171
505,222573,100615,121958,583034.8006832664,76329,54.794606713303054,34.293917051933526,5.794710537029929,100.0,65.70608294806647,96.57850895049882,88.68537756956958
506,71007,38136,32871,24229.896446111947,111335,46.29261903755968,156.79440055205825,0.6353549519118928,92.58523807511936,0.0,10.589249198531547,40.21086998960721
507,152356,129060,23296,198099.17542560768,31367,15.290503820000525,20.587965029273544,1.5349385977499432,30.58100764000105,79.41203497072645,25.582309962499057,43.730706535968075
508,94624,48573,46051,137945.88450539752,115395,48.66735711870139,121.95109063239771,2.8399704466554985,97.33471423740278,0.0,47.33284077759164,53.1337379282386
509,156492,103211,53281,55826.88240732874,10756,34.04710783937837,6.87319479590011,0.5409005087377192,68.09421567875674,93.1268052040999,9.015008478961988,57.88023037642126
510,239083,123571,115512,533838.4983967518,56549,48.31460204196869,23.652455423430357,4.320095316836085,96.62920408393738,76.34754457656965,72.00158861393474,83.15642159072627
511,205575,149132,56443,635848.4849917899,45113,27.45615955247477,21.944789006445337,4.263662292410682,54.91231910494954,78.05521099355467,71.0610382068447,66.69980240209964
512,276802,137061,139741,57388.949233396925,150273,50.48410054840644,54.288986351254685,0.4187110062920665,100.0,45.711013648745315,6.978516771534442,55.80685912608393
513,165541,112384,53157,656907.4155418194,53363,32.1110782223135,32.23551869325424,5.845204081913968,64.222156444627,67.76448130674575,97.42006803189946,75.24422737944437
514,137543,94937,42606,67418.48075527372,42828,30.976494623499562,31.137898693499487,0.7101391528621477,61.952989246999124,68.8621013065005,11.835652547702463,48.99052185506054
515,88604,66010,22594,106109.06230707456,207,25.499977427655633,0.2336237641641461,1.607469509272452,50.999954855311266,99.76637623583585,26.7911584878742,58.36724235923752
516,272041,121966,150075,439439.5328933265,68619,55.16631684194662,25.223771416808493,3.602967490065481,100.0,74.77622858319151,60.04945816775802,80.44770602528486
517,200400,110305,90095,865882.2261763875,141826,44.95758483033932,70.77145708582835,7.849890994754431,89.91516966067864,29.228542914171655,100.0,74.73463073852295
518,271055,160264,110791,153634.2014348486,186994,40.87399236317353,68.98747486672447,0.9586320161411708,81.74798472634706,31.01252513327553,15.977200269019512,46.79611151122733
519,88231,36175,52056,213339.95711709617,193783,58.999671317337445,219.6314220625404,5.897441800057945,100.0,0.0,98.29069666763242,69.48720900028972
520,212395,110833,101562,595446.6958477101,144467,47.81750982838579,68.01807952164599,5.372467548904298,95.63501965677158,31.981920478354013,89.54112581507164,74.71092175073633
521,257029,135845,121184,856260.3647965019,4895,47.147987192106726,1.9044543611810338,6.30321590633812,94.29597438421345,98.09554563881896,100.0,97.14705344533107
522,159968,112656,47312,456787.1230013463,9715,29.575915183036606,6.073089617923585,4.054707454563861,59.15183036607321,93.92691038207641,67.57845757606434,72.11234253387151
523,59169,25534,33635,24032.40234435077,5782,56.84564552383849,9.772008991194713,0.941192227788469,100.0,90.22799100880529,15.686537129807817,71.77435844158393
524,259249,147988,111261,450960.3108905598,35585,42.916655416221474,13.726186021932582,3.047276204087898,85.83331083244295,86.27381397806742,50.7879367347983,75.4518495468369
525,70682,36721,33961,149740.67251975287,127810,48.04759344670496,180.8239721569848,4.077793974013585,96.09518689340992,0.0,67.96323290022642,58.827044627431896
526,78067,42144,35923,317727.6682643561,196049,46.015601982912116,251.12915828711232,7.539096152817865,92.03120396582423,0.0,100.0,66.8124815863297
527,273782,131656,142126,828143.5789024963,10382,51.91210525162355,3.7920681418062547,6.290207654056756,100.0,96.20793185819375,100.0,98.86237955745813
528,175509,119923,55586,375160.1701938036,98864,31.67131030317534,56.32987482123424,3.1283421044653954,63.34262060635068,43.67012517876576,52.139035074423255,54.079796318496975
529,183401,122854,60547,617169.4062666352,191703,33.01345139884733,104.52669287517516,5.023600422181087,66.02690279769466,0.0,83.72667370301811,51.5287632299833
530,85033,70919,14114,457243.3876075326,31750,16.59826185128127,37.33844507426529,6.447403200940969,33.19652370256254,62.66155492573471,100.0,62.077075958745425
531,266227,215475,50752,555973.7282116505,24226,19.063430831583574,9.099753218118373,2.5802238227713215,38.12686166316715,90.90024678188163,43.003730379522025,55.42193781368796
532,46721,22281,24440,39858.82572009849,104211,52.31052417542432,223.04959226043962,1.78891547597049,100.0,0.0,29.815257932841497,48.94457737985245
533,226321,163061,63260,1072916.0254942602,74520,27.95144948988384,32.92668378100132,6.579844509074888,55.90289897976768,67.07331621899868,100.0,72.48315445760667
534,234812,195130,39682,1440460.884679029,5901,16.899477028431257,2.513074289218609,7.382057524107154,33.79895405686251,97.48692571078139,100.0,72.76565933597942
535,202624,142470,60154,871699.6186771981,145788,29.6875,71.95001579279848,6.1184784072239635,59.375,28.04998420720152,100.0,62.16499526216045
536,154099,100362,53737,320084.9503462791,50200,34.87173829810706,32.576460587025224,3.1893042221785044,69.74347659621412,67.42353941297478,53.15507036964174,64.0709735732706
537,242380,141493,100887,77167.23657505313,17347,41.6234837857909,7.156943642214704,0.5453784750839485,83.2469675715818,92.8430563577853,9.089641251399144,63.87859631138806
538,187992,97055,90937,62088.3307963364,7967,48.37280309800417,4.237946295587046,0.6397231548744156,96.74560619600834,95.76205370441295,10.66205258124026,70.62547436409929
539,150719,92880,57839,231691.85952767127,164685,38.375387310159965,109.26625043955971,2.4945290646820766,76.75077462031993,0.0,41.57548441136794,43.172955171538355
540,68179,42254,25925,35718.04455036582,78213,38.02490502940788,114.71714164185454,0.8453174740939513,76.04981005881577,0.0,14.088624568232522,34.646511393996064
541,157407,79965,77442,396362.8065072395,39922,49.1985743963102,25.362277408247408,4.956703639182637,98.3971487926204,74.63772259175259,82.61172731971061,86.53369449048711
542,250436,197939,52497,728099.4886438038,186749,20.96224185021323,74.56955070357297,3.6784033901545614,41.92448370042646,25.430449296427028,61.306723169242694,42.7909452198715
543,273226,212331,60895,1052308.616432996,156104,22.287410422141377,57.133654923030754,4.955982011260701,44.574820844282755,42.866345076969246,82.59970018767837,55.469741917107385
544,208918,108551,100367,123530.48976291066,181403,48.04133679242574,86.8297609588451,1.1379949494975694,96.08267358485148,13.1702390411549,18.96658249162616,48.07411589377491
545,265469,141413,124056,201107.8256416685,123279,46.73088006509234,46.43819052318727,1.4221311028099857,93.46176013018469,53.56180947681273,23.702185046833094,60.56390240916763
546,194363,137808,56555,698068.7678533077,54823,29.097616315862584,28.206500208372994,5.0655170081077125,58.19523263172517,71.793499791627,84.42528346846187,70.14372803071673
547,63312,32689,30623,57742.53732050206,199900,48.368397776093,315.7379327773566,1.766421038285113,96.736795552186,0.0,29.440350638085217,47.52682341229996
548,278387,202627,75760,1374647.3182434435,57009,27.213914442843958,20.478326933369733,6.78412708199521,54.427828885687916,79.52167306663027,100.0,75.62763347426426
549,186494,148457,38037,480761.28309361206,99071,20.395830428860982,53.12288867202162,3.2383874326815985,40.791660857721965,46.87711132797838,53.97312387802664,46.57173490489029
550,222268,128274,93994,539268.6390272427,27605,42.28858855075855,12.41969154354203,4.20403697574912,84.5771771015171,87.58030845645797,70.067282929152,81.12514825628983
551,139853,68310,71543,211530.80094821556,69252,51.15585650647465,49.517707878987224,3.096630082685047,100.0,50.482292121012776,51.610501378084116,70.62783804972906
