user_id,monthly_income,monthly_expenses,monthly_savings,debt,savings_rate,debt_to_income,emergency_fund_months,savings_score,debt_score,emergency_fund_score,financial_health_score
402,264781,145623,119158,143026,45.00247374245131,54.01671570089999,0.818263598470022,90.00494748490262,45.98328429910001,13.637726641167031,53.88828227604117
403,113340,51901,61439,102974,54.20769366507853,90.85406740779956,1.1837729523515923,100.0,9.145932592200452,19.729549205859875,48.662644539418096
404,189646,85042,104604,150168,55.15750398110163,79.18332050240974,1.2300275158157146,100.0,20.816679497590258,20.50045859692857,52.39514142835565
405,107728,77107,30621,11246,28.4243650675776,10.43925441853557,0.3971234777646646,56.8487301351552,89.56074558146443,6.618724629411078,51.59333311732473
406,216630,105033,111597,127796,51.515025619720255,58.99275261967409,1.0624946445402874,100.0,41.00724738032591,17.708244075671455,57.61464743679921
407,207527,175273,32254,135090,15.542074043377488,65.09514424629084,0.1840214978918601,31.084148086754976,34.90485575370916,3.0670249648643355,23.82522345027404
408,51302,22490,28812,41157,56.16155315582239,80.22494249736852,1.2811027123165852,100.0,19.775057502631483,21.35171187194309,52.33803081237237
409,94917,65168,29749,96646,31.3421199574365,101.82159149572784,0.4564970537687208,62.684239914873,0.0,7.608284229478681,27.356181234792803
410,123122,73767,49355,187891,40.08625590877341,152.60554571888045,0.6690661135738203,80.17251181754682,0.0,11.151101892897003,35.41433529488783
411,120910,103258,17652,71324,14.599288727152429,58.98933090728641,0.1709504348331364,29.198577454304854,41.01066909271359,2.8491739138856067,24.837383883701705
412,45408,27609,17799,131994,39.19793868921776,290.6844608879493,0.6446810822557861,78.39587737843551,0.0,10.744684704263102,34.58175636265314
413,138723,106845,31878,10789,22.97960684241258,7.777369289879832,0.2983574336655903,45.95921368482516,92.22263071012016,4.972623894426506,47.54226185529407
414,137720,121744,15976,44028,11.600348533255882,31.96921289573047,0.1312261795242476,23.200697066511765,68.03078710426954,2.187102992070793,30.3456458555068
415,104484,73947,30537,2336,29.226484437808654,2.2357490142031318,0.4129579293277617,58.45296887561732,97.76425098579686,6.882632155462696,54.7752524926248
416,143677,125249,18428,19029,12.825991634012404,13.244291013871392,0.1471309152168879,25.651983268024807,86.75570898612861,2.4521819202814656,37.02316057913295
417,99201,71945,27256,102916,27.475529480549596,103.74492192619029,0.3788449510042393,54.95105896109919,0.0,6.314082516737322,23.874648339460872
418,283322,159525,123797,125733,43.69480661579404,44.37812806629912,0.7760351042156401,87.38961323158809,55.62187193370088,12.933918403594005,55.5225823938237
419,226252,114210,112042,160558,49.52088821314287,70.96423457030214,0.9810174240434288,99.04177642628574,29.03576542969786,16.350290400723814,53.2325273196408
420,111907,51121,60786,64435,54.31831788896137,57.57906118473375,1.189061246845719,100.0,42.420938815266254,19.817687447428646,58.67158787880848
421,80631,68248,12383,20103,15.357616797509642,24.93209807642222,0.181441214394561,30.715233595019285,75.06790192357778,3.0240202399093503,35.713670087053856
422,104772,56290,48482,84291,46.27381361432444,80.45183827740236,0.8612897495114585,92.54762722864888,19.54816172259764,14.35482915852431,47.18994815579613
423,141195,60234,80961,20609,57.33984914479975,14.596125925138992,1.344107978882359,100.0,85.40387407486101,22.401799648039315,72.34170211687011
424,285146,189741,95405,124714,33.45829855582754,43.7368926795396,0.5028169979076741,66.91659711165508,56.2631073204604,8.380283298461235,46.15965603033852
425,170330,139447,30883,77834,18.13127458462984,45.69600187870604,0.2214676543776488,36.26254916925967,54.30399812129396,3.6911275729608137,31.903557375980306
426,166205,80635,85570,76325,51.4846123762823,45.92220450648296,1.0612017114156385,100.0,54.07779549351704,17.68669519026064,61.529347205133305
427,280773,167627,113146,131886,40.29803435515523,46.97246530115075,0.6749867264820106,80.59606871031046,53.02753469884925,11.249778774700175,51.521621526189016
428,155033,138090,16943,90474,10.928640999013114,58.35789799591055,0.122695343616482,21.857281998026227,41.64210200408945,2.0449223936080334,21.84902011851974
429,173515,145399,28116,73319,16.203786416159986,42.25513644353514,0.1933713436818685,32.40757283231997,57.74486355646486,3.2228557280311416,31.253344918276788
430,165885,83722,82163,146400,49.53009615094794,88.25391084184827,0.98137884904804,99.06019230189588,11.746089158151731,16.356314150800667,48.05479791344408
431,228014,182956,45058,27306,19.76106730288491,11.97558044681467,0.2462777935678523,39.52213460576982,88.02441955318533,4.104629892797539,43.44756867610278
432,256523,142524,113999,37219,44.44006970135232,14.509030379342205,0.7998582694844377,88.88013940270463,85.4909696206578,13.330971158073964,65.19863799470137
433,251951,212719,39232,195716,15.571281717476811,77.6801838452715,0.1844311039446405,31.142563434953622,22.3198161547285,3.0738517324106764,20.0751257401232
434,100279,78838,21441,126,21.381346044535743,0.1256494380677908,0.2719627590755727,42.76269208907149,99.8743505619322,4.532712651259545,48.42719579958612
435,92329,64563,27766,196382,30.07289150754368,212.6980688624376,0.4300605610024317,60.14578301508735,0.0,7.167676016707196,26.208616011047106
436,149945,115154,34791,175399,23.20250758611491,116.97555770449164,0.3021258488632614,46.40501517222982,0.0,5.03543081438769,20.072635313208234
437,239976,99787,140189,178954,58.41792512584591,74.57162382904957,1.4048823995109585,100.0,25.42837617095043,23.41470665851597,54.65292484883992
438,184790,108476,76314,76589,41.29768926889984,41.446506845608525,0.7035104539252922,82.59537853779968,58.55349315439148,11.725174232088204,54.12175163106377
439,62116,28322,33794,132717,54.404662244832245,213.65992658896255,1.1932066944424828,100.0,0.0,19.886778240708047,45.966033472212416
440,218595,106694,111901,100158,51.19101534801802,45.81898030604543,1.0488031192007048,100.0,54.181019693954575,17.48005198667841,61.49832150418989
441,224245,127128,97117,170354,43.308434970679386,75.96780307253226,0.7639308413567428,86.61686994135877,24.032196927467737,12.732180689279046,45.67606126156754
442,159719,127261,32458,68244,20.32194040784127,42.72754024255098,0.2550506439521927,40.64388081568254,57.27245975744902,4.250844065869879,34.714543473268684
443,182766,129370,53396,57545,29.215499600582167,31.48561548646904,0.4127386565664373,58.43099920116433,68.51438451353096,6.878977609440621,45.9904083173572
444,289267,154930,134337,97945,46.44048577957388,33.85972129555048,0.8670819079584329,92.88097155914777,66.14027870444951,14.451365132640548,61.32988177478613
445,53224,29259,23965,156222,45.02667969337141,293.51796182173456,0.8190642195563758,90.05335938674283,0.0,13.651070325939596,40.11666485247901
446,103731,91180,12551,139649,12.099565221582749,134.6261002014827,0.1376508006141697,24.19913044316549,0.0,2.294180010236163,10.367906180337048
447,48070,27894,20176,57761,41.97212398585396,120.16018306636155,0.7233096723309672,83.94424797170792,0.0,12.05516120551612,37.194247550338005
448,292250,153268,138982,137855,47.55585970915312,47.17023096663816,0.9067907195239712,95.11171941830624,52.82976903336184,15.113178658732853,58.4275720749509
449,282602,154954,127648,127738,45.16882399983015,45.20067090820306,0.8237799605044077,90.33764799966028,54.79932909179694,13.729666008406795,56.69375772992524
450,250098,215932,34166,67526,13.661044870410798,26.999816072099737,0.158225737732249,27.3220897408216,73.00018392790027,2.637095628870817,33.62001976335996
451,241907,142527,99380,19956,41.081903376090814,8.249451235392113,0.6972713941919777,82.16380675218163,91.75054876460788,11.621189903199628,63.87704430121491
452,258967,149826,109141,121008,42.14475203404295,46.72718917854398,0.728451670604568,84.28950406808589,53.27281082145602,12.1408611767428,53.339903226694
453,208220,177558,30662,4757,14.725770819325712,2.284602823936221,0.1726872345937665,29.451541638651424,97.71539717606376,2.878120576562776,41.95867198124853
454,59097,34033,25064,147313,42.41162833984804,249.2732287594971,0.7364616695560191,84.82325667969609,0.0,12.274361159266984,37.61161101965853
455,143892,85252,58640,70480,40.75278681233147,48.98118032969172,0.6878431004551213,81.50557362466294,51.01881967030828,11.464051674252024,51.34709085323327
456,86163,54281,31882,180912,37.00196139874424,209.96483409352044,0.5873510067979588,74.00392279748849,0.0,9.789183446632649,32.53832415298519
457,273619,162300,111319,155989,40.68394373197768,57.00956439428548,0.6858841651263093,81.36788746395536,42.99043560571452,11.431402752105155,48.87370649292805
458,136731,76258,60473,62823,44.22771719653919,45.94642034359436,0.793005324031577,88.45543439307838,54.053579656405645,13.216755400526283,55.56327427431093
459,292464,118744,173720,173021,59.3987636085125,59.15975983368893,1.4629791821060432,100.0,40.84024016631107,24.382986368434054,59.56696796042354
460,132374,55431,76943,24442,58.125462704156405,18.46435100548446,1.3880860890115638,100.0,81.53564899451554,23.13476815019273,71.40112514341247
461,204791,139982,64809,93501,31.646410242637614,45.65679155822278,0.4629809546941749,63.29282048527524,54.34320844177722,7.716349244902916,43.93499550011413
462,42079,19548,22531,59676,53.54452339646855,141.81895957603555,1.152598731328013,100.0,0.0,19.209978855466883,45.76299365664006
463,199024,166053,32971,173532,16.56634375753678,87.19149449312646,0.1985570871950522,33.13268751507356,12.808505506873544,3.309284786584203,18.08841209406675
464,130397,59469,70928,93607,54.39388942997155,71.78616072455655,1.1926886276883757,100.0,28.213839275443448,19.878143794806256,54.427594921074906
465,260178,122520,137658,164608,52.90916218896295,63.26745535748602,1.1235553379040155,100.0,36.73254464251398,18.725922298400263,56.63754008227427
466,104077,79888,24189,179374,23.24144623692074,172.34739663902687,0.3027864009613459,46.48289247384148,0.0,5.046440016022432,20.10708899434332
467,297009,256520,40489,119771,13.632246834271012,40.32571403560162,0.1578395446748791,27.264493668542027,59.67428596439838,2.6306590779146526,29.59728098011072
468,78000,57937,20063,11485,25.721794871794877,14.724358974358974,0.3462899356197249,51.44358974358975,85.27564102564102,5.771498926995414,47.89157788322683
469,78565,56948,21617,119614,27.51479666518169,152.24845669191117,0.3795919084076701,55.02959333036339,0.0,6.326531806794502,23.90979687418371
470,105155,94549,10606,129948,10.086063430174503,123.57757595929816,0.1121746396048609,20.172126860349007,0.0,1.8695773267476827,8.629723942163908
471,52342,28974,23368,48770,44.64483588705056,93.17565243972336,0.8065161869262097,89.28967177410111,6.8243475602766495,13.44193644877016,41.79575391235449
472,118623,85090,33533,131026,28.268548257926373,110.45581379664988,0.3940886120578211,56.537096515852745,0.0,6.568143534297019,24.585281666630205
473,115629,101708,13921,183675,12.039367286753324,158.84855875256207,0.1368722224407126,24.078734573506647,0.0,2.28120370734521,10.315854941606222
474,166944,148751,18193,105947,10.89766628330458,63.4625982365344,0.1223050601340495,21.79533256660916,36.5374017634656,2.0384176689008253,20.29087885635359
475,66399,46405,19994,109575,30.111899275591497,165.02507567885058,0.4308587436698631,60.223798551183,0.0,7.180979061164386,26.243813138822517
476,286592,225540,61052,186178,21.302757927646272,64.96273447967843,0.2706925600780349,42.60551585529255,35.03726552032157,4.511542667967249,28.906848798603665
477,283671,144146,139525,76218,49.18550010399371,26.86844971815941,0.96794222524385,98.37100020798742,73.13155028184059,16.132370420730833,66.1275762939664
478,103230,90440,12790,74055,12.389809164002711,71.73786689915723,0.1414197257850508,24.779618328005427,28.26213310084277,2.356995429750848,19.09758589038026
479,227445,122458,104987,199908,46.15929125722702,87.89289718393458,0.8573306766401542,92.31858251445404,12.10710281606542,14.288844610669235,44.846217233802015
480,112258,84889,27369,155232,24.380445046232783,138.28145878244757,0.3224092638622201,48.76089009246557,0.0,5.3734877310370015,21.11640235629733
481,125595,86060,39535,64929,31.47816393964728,51.69712170070465,0.4593887985126655,62.95632787929456,48.30287829929535,7.656479975211093,41.97033863406976
482,113506,80313,33193,87127,29.2433880147305,76.75981886420101,0.4132954814289094,58.486776029461,23.24018113579899,6.8882580238151565,32.433242159668644
483,202893,156196,46697,191607,23.015579640500164,94.4374621105706,0.2989641220005634,46.03115928100033,5.562537889429407,4.9827353666760565,21.57604568923177
484,153453,73556,79897,119235,52.06610493115156,77.70131571230279,1.0862064277557235,100.0,22.298684287697213,18.10344046259539,52.120637425087786
485,94771,79032,15739,127157,16.60740099819565,134.17290099291978,0.1991471808887539,33.2148019963913,0.0,3.3191196814792314,14.28165670300029
486,161300,130878,30422,148399,18.86050836949783,92.0018598884067,0.232445483580128,37.72101673899566,7.998140111593301,3.874091393002135,18.650076146976897
487,87057,40972,46085,4425,52.9365817797535,5.082876735931631,1.1247925412476814,100.0,94.91712326406837,18.746542354128024,74.09909968545891
488,294726,133922,160804,2198,54.56050704722352,0.7457774339556063,1.200728782425591,100.0,99.2542225660444,20.01214637375985,75.77991068194127
489,231572,146022,85550,151151,36.94315374915793,65.27170815124454,0.5858706222350056,73.88630749831586,34.72829184875546,9.764510370583428,42.90236366512801
490,207292,124790,82502,144931,39.799895799162535,69.91634988325647,0.6611266928439778,79.59979159832507,30.083650116743527,11.018778214066298,44.17064513857297
491,221532,120031,101501,118865,45.81775996244335,53.65590524168066,0.8456232140030492,91.6355199248867,46.34409475831934,14.093720233384152,54.78555246746573
492,179777,114790,64987,23236,36.148673078313685,12.92490140563031,0.5661381653454134,72.29734615662737,87.07509859436969,9.435636089090222,57.87215886768893
493,127955,71160,56795,103145,44.38669844867336,80.61037083349615,0.7981309724564362,88.77339689734673,19.38962916650385,13.302182874273935,45.31690237117203
494,186430,151490,34940,116243,18.74161883816982,62.352089256021024,0.2306422866195788,37.48323767633964,37.647910743978976,3.8440381103263146,27.440879726827447
495,54596,22642,31954,132351,58.52809729650525,242.418858524434,1.4112710891264022,100.0,0.0,23.52118481877337,47.05635544563201
496,234269,205203,29066,130273,12.40710465319782,55.60829644553911,0.1416451026544446,24.81420930639564,44.39170355446089,2.3607517109074108,23.951420302168746
497,233588,100518,133070,120674,56.967823689573095,51.66104423172423,1.323842495871386,100.0,48.338955768275774,22.064041597856438,61.12089920983966
498,160307,81893,78414,161047,48.91489454608969,100.46161427760484,0.9575177365586802,97.82978909217938,0.0,15.95862894264467,43.91950431966515
499,216720,134973,81747,19063,37.720099667774086,8.796142488002953,0.6056544642261785,75.44019933554817,91.20385751199704,10.09424107043631,60.56550930894928
500,107642,67613,40029,168671,37.18715742925624,156.69627097229707,0.5920311182760711,74.37431485851248,0.0,9.867185304601184,32.709881534785346
501,222992,117725,105267,35954,47.206626246681495,16.12344837482959,0.8941771076661712,94.413252493363,83.8765516251704,14.902951794436186,67.39915202322719
502,67856,29715,38141,35367,56.20873614713511,52.12066729544919,1.283560491334343,100.0,47.87933270455081,21.392674855572384,60.78160226803696
503,273409,208971,64438,60774,23.568353638687828,22.22823681736885,0.3083585760703638,47.136707277375656,77.77176318263115,5.13930960117273,43.72800474609143
504,63752,47761,15991,148757,25.08313464675618,233.33699334922824,0.3348129226774984,50.16626929351236,0.0,5.580215377958306,21.74057233079244
505,170282,119805,50477,116739,29.643180136479486,68.55627723423497,0.4213263219398189,59.28636027295897,31.44372276576503,7.0221053656636485,35.25429254861219
506,95961,79785,16176,126678,16.856848094538407,132.00987901334918,0.202744876856552,33.71369618907681,0.0,3.379081280942533,14.499202859913488
507,114532,62270,52262,56133,45.63091537736179,49.01075681905493,0.8392805524329533,91.26183075472358,50.98924318094507,13.988009207215889,55.99790801833772
508,268497,168666,99831,169315,37.181421021463926,63.060294900874126,0.591885738678809,74.36284204292785,36.939705099125874,9.864762311313484,43.78647704030295
509,228456,123035,105421,157729,46.14499072031376,69.04130335819589,0.8568374852684195,92.28998144062751,30.95869664180411,14.280624754473658,50.48778899513434
510,211024,106589,104435,121829,49.48963151110774,57.732295852604445,0.9797915357119402,98.97926302221548,42.26770414739556,16.32985892853234,57.170974131664565
511,168377,145761,22616,1622,13.431763245573922,0.963314466940259,0.1551581012753754,26.863526491147844,99.03668553305974,2.585968354589591,41.23220676275393
512,88756,76311,12445,16725,14.021587272973097,18.843796475731217,0.1630826486351902,28.043174545946197,81.15620352426879,2.718044143919837,36.37954411883507
513,232468,144213,88255,81182,37.964364987869295,34.92179568800867,0.6119767288663297,75.92872997573859,65.07820431199133,10.199612147772164,52.95483692822448
514,253637,130856,122781,4263,48.40815811573233,1.6807484712403946,0.9382909457724522,96.81631623146464,98.3192515287596,15.63818242954087,72.913756680076
515,294561,165748,128813,74182,43.730500643330245,25.18391776236501,0.7771617153751478,87.46100128666049,74.81608223763499,12.952695256252465,61.31503376283043
516,264137,141391,122746,101332,46.47058155426919,38.36342504079322,0.8681316349696939,92.94116310853838,61.636574959206776,14.468860582828231,60.00809590602586
517,129563,81198,48365,167469,37.32933013283113,129.25680942861774,0.5956427498214242,74.65866026566226,0.0,9.927379163690404,32.841677855372026
518,168575,106139,62436,192192,37.037520391517134,114.00978792822184,0.5882474867861954,74.07504078303427,0.0,9.804124779769923,32.57125374714469
519,190322,97300,93022,11555,48.87611521526676,6.071289709019451,0.956032887975334,97.75223043053352,93.92871029098056,15.933881466255569,72.05966969938424
520,258482,182009,76473,53276,29.585425677610043,20.611106382649467,0.4201605415116834,59.17085135522009,79.38889361735053,7.002675691861391,49.58581133485161
521,97492,63059,34433,155834,35.31879538833956,159.84285890124318,0.5460441808465089,70.63759077667912,0.0,9.100736347441812,30.985257214904195
522,51046,38135,12911,159841,25.292873094855626,313.131293343259,0.3385603776058739,50.58574618971125,0.0,5.642672960097897,21.92710036391387
523,224374,112899,111475,199319,49.68267268043535,88.8333764161623,0.9873869564832284,99.36534536087068,11.166623583837705,16.456449274720473,48.03306000191573
524,44853,39733,5120,59129,11.415066996633447,131.82841727420686,0.1288601414441396,22.83013399326689,0.0,2.147669024068993,9.776354304527455
525,277091,224966,52125,198370,18.811509576276386,71.59019960951456,0.2317016793648818,37.62301915255277,28.409800390485444,3.861694656081364,24.73065617499115
526,203059,97073,105986,143184,52.19468233370597,70.51349607749472,1.0918174981714792,100.0,29.48650392250528,18.196958302857983,54.30503866760898
527,161789,88773,73016,176492,45.13038587295799,109.08776245603842,0.8225023374224145,90.26077174591596,0.0,13.708372290373577,40.216820385478464
528,78890,32037,46853,178376,59.39029027760172,226.1072379262264,1.462465274526329,100.0,0.0,24.37442124210548,47.312326372631645
529,203993,83121,120872,100424,59.25301358379944,49.22914021559564,1.4541692231806644,100.0,50.770859784404365,24.23615371967774,62.50210405122464
530,55048,24362,30686,168976,55.7440778956547,306.9611975003633,1.2595845989656025,100.0,0.0,20.993076649426705,46.29792299482801
531,94912,71972,22940,131132,24.16975724881996,138.1616655428186,0.3187350636358584,48.33951449763992,0.0,5.31225106059764,20.92948111723526
532,245738,181854,63884,55337,25.99679333273649,22.518698776745964,0.3512927953193221,51.99358666547298,77.48130122325404,5.854879921988702,45.798289009762016
533,150616,73596,77020,24354,51.13666542731185,16.16959685557975,1.0465242676232405,100.0,83.83040314442025,17.442071127054007,70.38174228144227
534,85186,62219,22967,165092,26.961002981710607,193.8017984175804,0.3691316157443867,53.92200596342121,0.0,6.152193595739779,23.414460464090418
535,126123,91580,34543,20581,27.388343125361757,16.31819731531917,0.3771893426512339,54.77668625072351,83.68180268468083,6.286489044187231,48.90116201894982
536,128929,74622,54307,51474,42.12163283667756,39.92429942061134,0.7277612500335022,84.24326567335511,60.07570057938866,12.129354167225037,55.35882269332616
537,131748,59659,72089,166844,54.71733916264383,126.63873455384524,1.2083507936773998,100.0,0.0,20.13917989462333,46.041753968387
538,192592,126517,66075,36408,34.30827864085736,18.90421201296004,0.5222618304259506,68.61655728171472,81.09578798703996,8.70436384043251,54.38666846092763
539,134006,110736,23270,151563,17.36489410921899,113.10165216482844,0.2101394307181043,34.72978821843798,0.0,3.5023238453017385,14.942612440965714
540,172413,113588,58825,90327,34.118656945821954,52.38990099354457,0.5178804099024544,68.23731389164391,47.61009900645543,8.631340165040907,44.16735730810647
541,171410,139995,31415,143326,18.32740213523132,83.61589172160318,0.2244008714596949,36.65480427046264,16.384108278396823,3.740014524328249,20.69915854900258
542,222932,100516,122416,132822,54.9118116735148,59.57960274882027,1.217875761072864,100.0,40.42039725117973,20.297929351214403,58.21549798071824
543,225828,158288,67540,105423,29.90771737782737,46.682873691482015,0.4266905893055696,59.81543475565475,53.31712630851799,7.111509821759493,42.054764741345146
544,98053,44540,53513,146968,54.57558667251384,149.88628598819008,1.2014593623709025,100.0,0.0,20.024322706181707,46.00729681185451
545,226833,153285,73548,77454,32.42385367208475,34.145825342873394,0.4798121146883257,64.8477073441695,65.8541746571266,7.996868578138762,48.09439590824742
546,297594,209637,87957,122732,29.55603943627896,41.24142287814942,0.4195681105911647,59.11207887255792,58.75857712185058,6.992801843186079,43.37024523853416
547,283225,150931,132294,29711,46.70985965221996,10.49024627063289,0.8765197341831698,93.41971930443992,89.5097537293671,14.608662236386165,68.60341251150196
548,110342,85496,24846,143254,22.517264504902936,129.82726432364828,0.290610087021615,45.03452900980587,0.0,4.843501450360251,19.466862039030424
549,127833,107409,20424,19541,15.977095116284527,15.28635015997434,0.1901516632684411,31.954190232569054,84.71364984002565,3.169194387807353,39.14652936137752
550,134457,98595,35862,168270,26.67172404560566,125.14781677413598,0.3637304122927126,53.34344809121132,0.0,6.062173538211877,23.156031297948093
551,179892,96026,83866,142194,46.62019433882551,79.04409312254019,0.8733676296003166,93.24038867765104,20.95590687745981,14.556127160005277,47.94976568229993
552,120559,56230,64329,41786,53.35893628845627,34.66020786502874,1.1440334341099057,100.0,65.33979213497126,19.067223901831763,65.3221048110409
553,266006,142464,123542,185309,46.44331330872236,69.66346623760367,0.8671804806828391,92.88662661744472,30.33653376239633,14.453008011380652,50.59151317911098
554,91571,62138,29433,19426,32.142272116718175,21.2141398477684,0.4736715053590395,64.28454423343635,78.7858601522316,7.894525089317327,51.71793326583922
555,77265,48756,28509,66150,36.897689768976896,85.6144437973209,0.5847280334728033,73.79537953795379,14.385556202679098,9.745467224546722,36.75745884334927
556,127312,75001,52311,74910,41.08882116375519,58.83970089229609,0.6974707003906615,82.17764232751037,41.16029910770391,11.624511673177691,48.70650016526863
557,92375,72385,19990,96443,21.64005412719892,104.40378890392424,0.2761621882986806,43.28010825439784,0.0,4.602703138311345,18.69285424325254
558,228204,170226,57978,134055,25.406215491402428,58.74349266445812,0.3405942687956011,50.812430982804855,41.25650733554188,5.676571146593352,34.40489593776252
559,268313,130835,137478,172070,51.23791989206635,64.1303254035399,1.050773875492032,100.0,35.8696745964601,17.5128979248672,56.01477175639819
560,227918,185238,42680,6640,18.726033046973036,2.9133284777858703,0.2304062881266262,37.45206609394607,97.08667152221412,3.8401048021104383,45.258859334875794
561,84547,49135,35412,115608,41.88439566158468,136.7381456468,0.7207082527729725,83.76879132316935,0.0,12.011804212882875,37.1110577931326
562,47564,34545,13019,79273,27.37154150197628,166.66596585653016,0.3768707482993197,54.74308300395256,0.0,6.281179138321995,23.781586943077627
563,114859,61172,53687,110017,46.74165716225981,95.78439652095176,0.8776400967763028,93.48331432451964,4.215603479048227,14.627334946271716,43.04620725740383
564,245110,150437,94673,197153,38.6246991146832,80.43449879645873,0.6293199146486569,77.2493982293664,19.565501203541277,10.48866524414428,39.91600922605223
565,165341,95566,69775,27788,42.2006640821091,16.806478731833,0.7301236841554528,84.4013281642182,83.193521268167,12.168728069257549,62.36920606691464
566,266577,175976,90601,96122,33.98680306252977,36.05787446028727,0.5148486157203255,67.97360612505955,63.94212553971273,8.580810262005425,48.94632319053926
567,79974,48360,31614,45084,39.53034736289294,56.37332132943207,0.6537220843672457,79.06069472578588,43.626678670567934,10.895368072787427,47.98089191332096
568,200701,131464,69237,61916,34.49758596120597,30.849871201438955,0.5266612913040832,68.99517192241194,69.15012879856104,8.777688188401388,50.9764138650535
569,298365,193318,105047,193259,35.20754780218859,64.77267776046118,0.543389648144508,70.41509560437719,35.22732223953882,9.0564941357418,41.45118315433506
570,52984,21464,31520,85431,59.489657255020376,161.23924203533142,1.468505404398062,100.0,0.0,24.475090073301036,47.34252702199031
571,123691,108082,15609,141688,12.619349831434784,114.54996725711652,0.1444181269776651,25.238699662869568,0.0,2.406968782961085,10.817570500036153
572,142665,107138,35527,24574,24.9023937195528,17.22496758139698,0.3316003658832533,49.8047874391056,82.77503241860302,5.526672764720889,46.41242653063941
573,174502,82476,92026,141888,52.73635832254071,81.31024286254599,1.1157912604878997,100.0,18.68975713745401,18.59652100813166,51.185883443675706
574,72733,49237,23496,2050,32.304456024088104,2.818528040916778,0.4772021041086987,64.60891204817621,97.18147195908324,7.953368401811646,57.384016927538944
575,149996,93931,56065,24951,37.37766340435745,16.63444358516227,0.5968743013488624,74.7553268087149,83.36555641483773,9.94790502248104,57.89616915468159
576,72413,63766,8647,186691,11.94122602295168,257.81420463176505,0.135605181444657,23.88245204590336,0.0,2.2600863574109504,10.23100672558463
577,203985,122194,81791,188847,40.0965757286075,92.57886609309509,0.6693536507520828,80.193151457215,7.421133906904913,11.15589417920138,37.65036900871789
578,261888,234727,27161,166472,10.371227394916913,63.5661045943304,0.1157131476140367,20.742454789833825,36.4338954056696,1.9285524602339452,19.80571627570459
579,175566,150914,24652,122744,14.041443104017862,69.91330895503685,0.1633513126681421,28.082886208035724,30.086691044963143,2.7225218778023685,21.075918360043943
580,129431,60927,68504,43001,52.92704220781729,33.223107292688766,1.124361941339636,100.0,66.77689270731123,18.73936568899393,65.65487751889155
581,107364,87973,19391,168645,18.060988785812743,157.077791438471,0.2204199015607061,36.12197757162549,0.0,3.673665026011769,15.550890536453728
582,171878,125389,46489,128301,27.047673349701533,74.64655162382621,0.3707582004801059,54.095346699403066,25.353448376173787,6.179303341335099,31.09796419501389
583,166295,96275,70020,34636,42.10589614841096,20.82804654379266,0.7272916125681641,84.21179229682191,79.17195345620735,12.121526876136068,61.0727610184318
584,251169,148747,102422,24262,40.778121503848006,9.65963156281229,0.6885651475323872,81.55624300769601,90.3403684371877,11.476085792206453,63.16743347189664
585,120435,103016,17419,128583,14.46340349566156,106.76547515257194,0.1690902384095674,28.92680699132312,0.0,2.8181706401594573,12.416173988577087
586,228051,172690,55361,169269,24.27571025779321,74.22418669508136,0.3205802304707858,48.55142051558642,25.775813304918643,5.343003841179764,28.75621335006409
587,81844,69069,12775,165229,15.60896339377352,201.88285030057185,0.1849599675686632,31.21792678754704,0.0,3.082666126144387,13.411970552862131
588,117129,86893,30236,61665,25.814273151824057,52.64708142304638,0.3479681907633526,51.62854630364812,47.35291857695362,5.799469846055877,36.5971350483621
589,286584,231586,54998,158448,19.19088295229322,55.28850180051922,0.2374841311650963,38.38176590458644,44.71149819948078,3.958068852751605,29.95357647750429
590,280121,230581,49540,182020,17.68521460368912,64.97906261936805,0.2148485781569166,35.37042920737824,35.02093738063195,3.580809635948611,25.72869578792546
591,113781,52726,61055,66262,53.66010142290892,58.23643666341481,1.1579676061146305,100.0,41.76356333658519,19.29946010191051,58.318907031548704
592,288496,161998,126498,76898,43.84740169707725,26.65478897454384,0.7808614921171866,87.6948033941545,73.34521102545617,13.01435820195311,60.98579212588458
593,233555,111719,121836,30448,52.165870993984285,13.03675793710261,1.090557559591475,100.0,86.9632420628974,18.175959326524584,71.54176041682659
594,66172,34125,32047,156497,48.429849483165086,236.50033246690444,0.9391062271062272,96.85969896633016,0.0,15.651770451770451,43.43941072206321
595,197757,103680,94077,159903,47.57202020661721,80.85832612752014,0.9073784722222222,95.14404041323442,19.141673872479856,15.122974537037038,48.33701068814885
596,47906,40422,7484,7287,15.622260259675198,15.211038283304806,0.1851467022908317,31.244520519350395,84.7889617166952,3.085778371513862,38.86023023420288
597,73660,39686,33974,60504,46.12272603855552,82.13956014118925,0.8560701506828604,92.24545207711104,17.86043985881075,14.26783584471434,46.536663541901945
598,230792,195295,35497,34701,15.38051578910881,15.035616485840064,0.1817609257789497,30.76103157821762,84.96438351415993,3.0293487629824964,38.702532314429774
599,123300,93961,29339,148746,23.79480940794809,120.63746958637468,0.3122465703855855,47.58961881589619,0.0,5.204109506426425,20.597080378286403
600,123560,95431,28129,154946,22.765458077047587,125.40142440919392,0.2947574687470528,45.53091615409517,0.0,4.912624479117548,19.686153805373333
601,83642,65740,17902,65160,21.40312283302647,77.90344563735923,0.2723151810161241,42.80624566605294,22.096554362640774,4.538586350268735,25.11304048029403
602,57602,28056,29546,88801,51.29335786951842,154.1630498941009,1.0531080695751354,100.0,0.0,17.55180115958559,45.26554034787568
